observation_id,access,enterer,coral,location_name,latitude,longitude,resource_id,measurement_id,trait_name,standard_unit,value,precision,precision_type,precision_upper,replicates
26883,0,1,Dasmosmilia variegata,Global estimate,"","",0,25862,Growth form,cat,solitary,"","","",""
26916,0,1,Deltocyathoides orientalis,Global estimate,"","",0,25893,Growth form,cat,solitary,"","","",""
26949,0,1,Deltocyathoides stimpsonii,Global estimate,"","",0,25924,Growth form,cat,solitary,"","","",""
26977,0,1,Deltocyathus agassizii,Global estimate,"","",0,25951,Growth form,cat,solitary,"","","",""
27007,0,1,Deltocyathus andamanicus,Global estimate,"","",0,25979,Growth form,cat,solitary,"","","",""
27036,0,1,Deltocyathus calcar,Global estimate,"","",0,26006,Growth form,cat,solitary,"","","",""
27065,0,1,Deltocyathus cameratus,Global estimate,"","",0,26033,Growth form,cat,solitary,"","","",""
27094,0,1,Deltocyathus corrugatus,Global estimate,"","",0,26060,Growth form,cat,solitary,"","","",""
27123,0,1,Deltocyathus crassiseptum,Global estimate,"","",0,26087,Growth form,cat,solitary,"","","",""
27151,0,1,Deltocyathus eccentricus,Global estimate,"","",0,26114,Growth form,cat,solitary,"","","",""
27176,0,1,Deltocyathus halianthus,Global estimate,"","",0,26138,Growth form,cat,solitary,"","","",""
27206,0,1,Deltocyathus heteroclitus,Global estimate,"","",0,26165,Growth form,cat,solitary,"","","",""
27234,0,1,Deltocyathus italicus,Global estimate,"","",0,26192,Growth form,cat,solitary,"","","",""
27268,0,1,Deltocyathus magnificus,Global estimate,"","",0,26224,Growth form,cat,solitary,"","","",""
27296,0,1,Deltocyathus moseleyi,Global estimate,"","",0,26251,Growth form,cat,solitary,"","","",""
27321,0,1,Deltocyathus murrayi,Global estimate,"","",0,26275,Growth form,cat,solitary,"","","",""
27346,0,1,Deltocyathus nascornatus,Global estimate,"","",0,26299,Growth form,cat,solitary,"","","",""
27376,0,1,Deltocyathus ornatus,Global estimate,"","",0,26327,Growth form,cat,solitary,"","","",""
27401,0,1,Deltocyathus parvulus,Global estimate,"","",0,26351,Growth form,cat,solitary,"","","",""
27431,0,1,Deltocyathus philippinensis,Global estimate,"","",0,26379,Growth form,cat,solitary,"","","",""
27459,0,1,Deltocyathus pourtalesi,Global estimate,"","",0,26406,Growth form,cat,solitary,"","","",""
27489,0,1,Deltocyathus rotulus,Global estimate,"","",0,26434,Growth form,cat,solitary,"","","",""
27518,0,1,Deltocyathus sarsi,Global estimate,"","",0,26461,Growth form,cat,solitary,"","","",""
27547,0,1,Deltocyathus stella,Global estimate,"","",0,26488,Growth form,cat,solitary,"","","",""
27579,0,1,Deltocyathus suluensis,Global estimate,"","",0,26518,Growth form,cat,solitary,"","","",""
27608,0,1,Deltocyathus taiwanicus,Global estimate,"","",0,26545,Growth form,cat,solitary,"","","",""
27633,0,1,Deltocyathus varians,Global estimate,"","",0,26569,Growth form,cat,solitary,"","","",""
27663,0,1,Deltocyathus vaughani,Global estimate,"","",0,26597,Growth form,cat,solitary,"","","",""
27678,1,1,Dendrogyra cylindrus,Global estimate,"","",215,26612,Clade Fukami Huang 2012,cat,XII,"","","",""
88892,1,14,Dendrogyra cylindrus,"","","",397,92136,Growth rate,mm yr^-1,20,"","","",""
27732,0,8,Dendrogyra cylindrus,Global estimate,"","",210,26664,Growth form,cat,columnar,"","","",""
27797,0,8,Dendrophyllia alcocki,Global estimate,"","",210,26726,Growth form,cat,branching,"","","",""
27827,0,8,Dendrophyllia alternata,Global estimate,"","",210,26755,Growth form,cat,branching,"","","",""
27858,0,8,Dendrophyllia arbuscula,Global estimate,"","",210,26784,Growth form,cat,caespitose,"","","",""
27889,0,8,Dendrophyllia boschmai,Global estimate,"","",210,26813,Growth form,cat,branching,"","","",""
27921,0,8,Dendrophyllia californica,Global estimate,"","",210,26843,Growth form,cat,branching,"","","",""
27947,0,1,Dendrophyllia carleenae,Global estimate,"","",0,26868,Growth form,cat,caespitose,"","","",""
28000,0,1,Dendrophyllia cladonia,Global estimate,"","",0,26918,Growth form,cat,caespitose,"","","",""
28029,0,1,Dendrophyllia cornigera,Global estimate,"","",0,26946,Growth form,cat,caespitose,"","","",""
28061,0,8,Dendrophyllia cribrosa,Global estimate,"","",210,26975,Growth form,cat,branching,"","","",""
28091,0,8,Dendrophyllia dilatata,Global estimate,"","",210,27004,Growth form,cat,branching,"","","",""
28123,0,8,Dendrophyllia florulenta,Global estimate,"","",210,27033,Growth form,cat,branching,"","","",""
28155,0,8,Dendrophyllia ijimai,Global estimate,"","",210,27062,Growth form,cat,branching,"","","",""
28208,0,8,Dendrophyllia indica,Global estimate,"","",210,27113,Growth form,cat,branching,"","","",""
28241,0,8,Dendrophyllia johnsoni,Global estimate,"","",210,27144,Growth form,cat,branching,"","","",""
28294,0,8,Dendrophyllia minuscula,Global estimate,"","",210,27195,Growth form,cat,branching,"","","",""
28325,0,8,Dendrophyllia oldroydae,Global estimate,"","",210,27224,Growth form,cat,branching,"","","",""
28377,0,8,Dendrophyllia ramea,Global estimate,"","",210,27274,Growth form,cat,branching,"","","",""
28482,0,1,Desmophyllum dianthus,Global estimate,"","",0,27374,Growth form,cat,solitary,"","","",""
28510,0,1,Desmophyllum striatum,Global estimate,"","",0,27401,Growth form,cat,solitary,"","","",""
28520,1,1,Dichocoenia stellaris,Global estimate,"","",215,27411,Clade Fukami Huang 2012,cat,XII,"","","",""
28559,1,1,Dichocoenia stokesi,Global estimate,"","",215,27450,Clade Fukami Huang 2012,cat,XII,"","","",""
28609,0,1,Dichocoenia stokesi,Global estimate,"","",0,27499,Growth form,cat,massive,"","","",""
28644,0,8,Dichopsammia granulosa,Global estimate,"","",210,27533,Growth form,cat,branching,"","","",""
28658,1,1,Diploastrea heliopora,Global estimate,"","",215,27547,Clade Fukami Huang 2012,cat,XV,"","","",""
88327,1,14,Diploastrea heliopora,"","","",350,91571,Growth rate,mm yr^-1,2.32,"","","",""
88328,1,14,Diploastrea heliopora,"","","",350,91572,Growth rate,mm yr^-1,2.08,"","","",""
88329,1,14,Diploastrea heliopora,"","","",350,91573,Growth rate,mm yr^-1,2.12,"","","",""
88330,1,14,Diploastrea heliopora,"","","",350,91574,Growth rate,mm yr^-1,2.38,"","","",""
88331,1,14,Diploastrea heliopora,"","","",350,91575,Growth rate,mm yr^-1,2.79,"","","",""
88332,1,14,Diploastrea heliopora,"","","",350,91576,Growth rate,mm yr^-1,2.02,"","","",""
88333,1,14,Diploastrea heliopora,"","","",350,91577,Growth rate,mm yr^-1,2.53,"","","",""
88334,1,14,Diploastrea heliopora,"","","",350,91578,Growth rate,mm yr^-1,2.67,"","","",""
88335,1,14,Diploastrea heliopora,"","","",350,91579,Growth rate,mm yr^-1,2.09,"","","",""
88336,1,14,Diploastrea heliopora,"","","",350,91580,Growth rate,mm yr^-1,2.43,"","","",""
88337,1,14,Diploastrea heliopora,"","","",350,91581,Growth rate,mm yr^-1,2.83,"","","",""
88338,1,14,Diploastrea heliopora,"","","",350,91582,Growth rate,mm yr^-1,2.58,"","","",""
88339,1,14,Diploastrea heliopora,"","","",350,91583,Growth rate,mm yr^-1,2.15,"","","",""
88340,1,14,Diploastrea heliopora,"","","",350,91584,Growth rate,mm yr^-1,1.77,"","","",""
88341,1,14,Diploastrea heliopora,"","","",350,91585,Growth rate,mm yr^-1,1.98,"","","",""
88342,1,14,Diploastrea heliopora,"","","",350,91586,Growth rate,mm yr^-1,2.5,"","","",""
88343,1,14,Diploastrea heliopora,"","","",350,91587,Growth rate,mm yr^-1,2.65,"","","",""
88344,1,14,Diploastrea heliopora,"","","",350,91588,Growth rate,mm yr^-1,2.12,"","","",""
88345,1,14,Diploastrea heliopora,"","","",350,91589,Growth rate,mm yr^-1,2.53,"","","",""
88346,1,14,Diploastrea heliopora,"","","",350,91590,Growth rate,mm yr^-1,1.99,"","","",""
88347,1,14,Diploastrea heliopora,"","","",350,91591,Growth rate,mm yr^-1,2.69,"","","",""
88348,1,14,Diploastrea heliopora,"","","",350,91592,Growth rate,mm yr^-1,2.82,"","","",""
88349,1,14,Diploastrea heliopora,"","","",350,91593,Growth rate,mm yr^-1,2.51,"","","",""
88350,1,14,Diploastrea heliopora,"","","",350,91594,Growth rate,mm yr^-1,2.47,"","","",""
88351,1,14,Diploastrea heliopora,"","","",350,91595,Growth rate,mm yr^-1,2.69,"","","",""
88352,1,14,Diploastrea heliopora,"","","",350,91596,Growth rate,mm yr^-1,2.12,"","","",""
88353,1,14,Diploastrea heliopora,"","","",350,91597,Growth rate,mm yr^-1,2.63,"","","",""
28711,0,1,Diploastrea heliopora,Global estimate,"","",0,27597,Growth form,cat,massive,"","","",""
28731,1,1,Diploria clivosa,Global estimate,"","",215,27617,Clade Fukami Huang 2012,cat,XXI,"","","",""
89018,1,14,Diploria clivosa,"","","",399,92262,Growth rate,mm yr^-1,6.4,"","","",""
28778,0,1,Diploria clivosa,Global estimate,"","",0,27662,Growth form,cat,massive,"","","",""
28795,1,1,Diploria labyrinthiformis,Global estimate,"","",215,27679,Clade Fukami Huang 2012,cat,XXI,"","","",""
78345,0,1,Diploria labyrinthiformis,"Cane Bay, St. Croix",17.766108,-64.839977,205,75322,Growth rate,mm yr^-1,3.4,0.05,standard_deviation,"",30
78345,0,1,Diploria labyrinthiformis,"Cane Bay, St. Croix",17.766108,-64.839977,205,75323,Depth,m,6.1,"","","",""
78346,0,1,Diploria labyrinthiformis,"Cane Bay, St. Croix",17.766108,-64.839977,205,75324,Growth rate,mm yr^-1,3.25,0.06,standard_deviation,"",84
78346,0,1,Diploria labyrinthiformis,"Cane Bay, St. Croix",17.766108,-64.839977,205,75325,Depth,m,18.3,"","","",""
78347,0,1,Diploria labyrinthiformis,"Cane Bay, St. Croix",17.766108,-64.839977,205,75326,Growth rate,mm yr^-1,4.6,0.09,standard_deviation,"",39
78347,0,1,Diploria labyrinthiformis,"Cane Bay, St. Croix",17.766108,-64.839977,205,75327,Depth,m,30.5,"","","",""
88539,1,14,Diploria labyrinthiformis,"","","",362,91783,Growth rate,mm yr^-1,4.2,"","","",""
88540,1,14,Diploria labyrinthiformis,"","","",362,91784,Growth rate,mm yr^-1,4.1,"","","",""
88541,1,14,Diploria labyrinthiformis,"","","",362,91785,Growth rate,mm yr^-1,4.3,"","","",""
88551,1,14,Diploria labyrinthiformis,"","","",362,91795,Growth rate,mm yr^-1,4.8,"","","",""
88554,1,14,Diploria labyrinthiformis,"","","",362,91798,Growth rate,mm yr^-1,4.2,"","","",""
88557,1,14,Diploria labyrinthiformis,"","","",362,91801,Growth rate,mm yr^-1,4,"","","",""
88565,1,14,Diploria labyrinthiformis,"","","",362,91809,Growth rate,mm yr^-1,4.4,"","","",""
88572,1,14,Diploria labyrinthiformis,"","","",362,91816,Growth rate,mm yr^-1,4.7,"","","",""
88591,1,14,Diploria labyrinthiformis,"","","",362,91835,Growth rate,mm yr^-1,4.2,"","","",""
88596,1,14,Diploria labyrinthiformis,"","","",362,91840,Growth rate,mm yr^-1,4.1,"","","",""
88598,1,14,Diploria labyrinthiformis,"","","",362,91842,Growth rate,mm yr^-1,4.2,"","","",""
88602,1,14,Diploria labyrinthiformis,"","","",362,91846,Growth rate,mm yr^-1,4.8,"","","",""
88605,1,14,Diploria labyrinthiformis,"","","",362,91849,Growth rate,mm yr^-1,4,"","","",""
88613,1,14,Diploria labyrinthiformis,"","","",362,91857,Growth rate,mm yr^-1,4.6,"","","",""
88616,1,14,Diploria labyrinthiformis,"","","",362,91860,Growth rate,mm yr^-1,4.3,"","","",""
88660,1,14,Diploria labyrinthiformis,"","","",370,91904,Growth rate,mm yr^-1,3.5,"","","",""
89164,1,14,Diploria labyrinthiformis,"","","",408,92408,Growth rate,mm yr^-1,4.47,"","","",""
89166,1,14,Diploria labyrinthiformis,"","","",408,92410,Growth rate,mm yr^-1,3.43,"","","",""
89168,1,14,Diploria labyrinthiformis,"","","",408,92412,Growth rate,mm yr^-1,3.57,"","","",""
89171,1,14,Diploria labyrinthiformis,"","","",408,92415,Growth rate,mm yr^-1,4.43,"","","",""
89173,1,14,Diploria labyrinthiformis,"","","",408,92417,Growth rate,mm yr^-1,2.98,"","","",""
89174,1,14,Diploria labyrinthiformis,"","","",408,92418,Growth rate,mm yr^-1,3.18,"","","",""
89176,1,14,Diploria labyrinthiformis,"","","",408,92420,Growth rate,mm yr^-1,4.68,"","","",""
89179,1,14,Diploria labyrinthiformis,"","","",408,92423,Growth rate,mm yr^-1,2.98,"","","",""
89181,1,14,Diploria labyrinthiformis,"","","",408,92425,Growth rate,mm yr^-1,4.68,"","","",""
89182,1,14,Diploria labyrinthiformis,"","","",408,92426,Growth rate,mm yr^-1,5.4,"","","",""
89183,1,14,Diploria labyrinthiformis,"","","",408,92427,Growth rate,mm yr^-1,3.18,"","","",""
89184,1,14,Diploria labyrinthiformis,"","","",408,92428,Growth rate,mm yr^-1,3.4,"","","",""
89189,1,14,Diploria labyrinthiformis,"","","",408,92433,Growth rate,mm yr^-1,4.6,"","","",""
89197,1,14,Diploria labyrinthiformis,"","","",408,92441,Growth rate,mm yr^-1,3.3,"","","",""
28846,0,1,Diploria labyrinthiformis,Global estimate,"","",0,27728,Growth form,cat,massive,"","","",""
28869,1,1,Diploria strigosa,Global estimate,"","",215,27751,Clade Fukami Huang 2012,cat,XXI,"","","",""
89046,1,14,Diploria strigosa,"","","",399,92290,Growth rate,mm yr^-1,6.75,"","","",""
28926,0,1,Diploria strigosa,Global estimate,"","",0,27805,Growth form,cat,massive,"","","",""
28987,0,8,Duncanopsammia axifuga,Global estimate,"","",210,27861,Growth form,cat,branching,"","","",""
29027,0,1,Dunocyathus parasiticus,Global estimate,"","",0,27899,Growth form,cat,solitary,"","","",""
29033,1,1,Echinomorpha nishihirai,Global estimate,"","",215,27905,Clade Fukami Huang 2012,cat,XIX,"","","",""
29080,0,1,Echinomorpha nishihirai,Global estimate,"","",0,27951,Growth form,cat,solitary,"","","",""
29099,1,1,Echinophyllia aspera,Global estimate,"","",215,27970,Clade Fukami Huang 2012,cat,XIX,"","","",""
29150,0,8,Echinophyllia aspera,Global estimate,"","",210,28018,Growth form,cat,foliaceous,"","","",""
29165,1,1,Echinophyllia costata,Global estimate,"","",215,28033,Clade Fukami Huang 2012,cat,XIX,"","","",""
29211,0,8,Echinophyllia costata,Global estimate,"","",210,28077,Growth form,cat,foliaceous,"","","",""
29226,1,1,Echinophyllia echinata,Global estimate,"","",215,28092,Clade Fukami Huang 2012,cat,XIX,"","","",""
29275,0,8,Echinophyllia echinata,Global estimate,"","",210,28138,Growth form,cat,foliaceous,"","","",""
29290,1,1,Echinophyllia echinoporoides,Global estimate,"","",215,28153,Clade Fukami Huang 2012,cat,XIX,"","","",""
29342,0,8,Echinophyllia echinoporoides,Global estimate,"","",210,28201,Growth form,cat,massive,"","","",""
29357,1,1,Echinophyllia maxima,Global estimate,"","",215,28216,Clade Fukami Huang 2012,cat,XIX,"","","",""
29391,1,1,Echinophyllia orpheensis,Global estimate,"","",215,28250,Clade Fukami Huang 2012,cat,XIX,"","","",""
29441,0,8,Echinophyllia orpheensis,Global estimate,"","",210,28297,Growth form,cat,massive,"","","",""
29456,1,1,Echinophyllia patula,Global estimate,"","",215,28312,Clade Fukami Huang 2012,cat,XIX,"","","",""
29502,0,8,Echinophyllia patula,Global estimate,"","",210,28357,Growth form,cat,foliaceous,"","","",""
29517,1,1,Echinophyllia pectinata,Global estimate,"","",215,28372,Clade Fukami Huang 2012,cat,XIX,"","","",""
29562,0,1,Echinophyllia pectinata,Global estimate,"","",0,28416,Growth form,cat,encrusting,"","","",""
29577,1,1,Echinophyllia taylorae,Global estimate,"","",215,28431,Clade Fukami Huang 2012,cat,XIX,"","","",""
29608,0,1,Echinophyllia taylorae,Global estimate,"","",0,28461,Growth form,cat,encrusting,"","","",""
29619,1,1,Echinopora ashmorensis,Global estimate,"","",215,28472,Clade Fukami Huang 2012,cat,XVII,"","","",""
29666,0,8,Echinopora ashmorensis,Global estimate,"","",210,28517,Growth form,cat,branching,"","","",""
29681,1,1,Echinopora forskaliana,Global estimate,"","",215,28532,Clade Fukami Huang 2012,cat,XVII,"","","",""
29728,0,1,Echinopora forskaliana,Global estimate,"","",0,28578,Growth form,cat,massive,"","","",""
29743,1,1,Echinopora fruticulosa,Global estimate,"","",215,28593,Clade Fukami Huang 2012,cat,XVII,"","","",""
29791,0,8,Echinopora fruticulosa,Global estimate,"","",210,28639,Growth form,cat,branching,"","","",""
29814,1,1,Echinopora gemmacea,Global estimate,"","",215,28662,Clade Fukami Huang 2012,cat,XVII,"","","",""
29866,0,8,Echinopora gemmacea,Global estimate,"","",210,28710,Growth form,cat,foliaceous,"","","",""
29881,1,1,Echinopora grandicula,Global estimate,"","",215,28725,Clade Fukami Huang 2012,cat,XVII,"","","",""
29906,1,1,Echinopora hirsutissima,Global estimate,"","",215,28750,Clade Fukami Huang 2012,cat,XVII,"","","",""
29959,0,8,Echinopora hirsutissima,Global estimate,"","",210,28799,Growth form,cat,massive,"","","",""
29977,1,1,Echinopora horrida,Global estimate,"","",215,28817,Clade Fukami Huang 2012,cat,XVII,"","","",""
30029,0,8,Echinopora horrida,Global estimate,"","",210,28866,Growth form,cat,branching,"","","",""
30044,1,1,Echinopora irregularis,Global estimate,"","",215,28881,Clade Fukami Huang 2012,cat,XVII,"","","",""
30093,0,8,Echinopora irregularis,Global estimate,"","",210,28927,Growth form,cat,massive,"","","",""
30113,1,1,Echinopora lamellosa,Global estimate,"","",215,28947,Clade Fukami Huang 2012,cat,XVII,"","","",""
30167,0,1,Echinopora lamellosa,Global estimate,"","",0,28997,Growth form,cat,foliaceous,"","","",""
30182,1,1,Echinopora mammiformis,Global estimate,"","",215,29012,Clade Fukami Huang 2012,cat,XVII,"","","",""
30236,0,8,Echinopora mammiformis,Global estimate,"","",210,29062,Growth form,cat,branching,"","","",""
30253,1,1,Echinopora pacificus,Global estimate,"","",215,29079,Clade Fukami Huang 2012,cat,XVII,"","","",""
30304,0,8,Echinopora pacificus,Global estimate,"","",210,29127,Growth form,cat,foliaceous,"","","",""
30319,1,1,Echinopora robusta,Global estimate,"","",215,29142,Clade Fukami Huang 2012,cat,XVII,"","","",""
30365,0,1,Echinopora robusta,Global estimate,"","",0,29187,Growth form,cat,massive,"","","",""
30380,1,1,Echinopora taylorae,Global estimate,"","",215,29202,Clade Fukami Huang 2012,cat,XVII,"","","",""
30421,1,1,Echinopora tiranensis,Global estimate,"","",215,29243,Clade Fukami Huang 2012,cat,XVII,"","","",""
30464,0,8,Echinopora tiranensis,Global estimate,"","",210,29286,Growth form,cat,branching,"","","",""
30498,0,1,Eguchipsammia cornucopia,Global estimate,"","",0,29319,Growth form,cat,massive,"","","",""
30527,0,8,Eguchipsammia fistula,Global estimate,"","",210,29346,Growth form,cat,branching,"","","",""
30558,0,8,Eguchipsammia gaditana,Global estimate,"","",210,29374,Growth form,cat,branching,"","","",""
30587,0,8,Eguchipsammia japonica,Global estimate,"","",210,29401,Growth form,cat,branching,"","","",""
30615,0,1,Eguchipsammia serpentina,Global estimate,"","",0,29428,Growth form,cat,massive,"","","",""
30646,0,8,Eguchipsammia wellsi,Global estimate,"","",210,29456,Growth form,cat,branching,"","","",""
30674,0,8,Enallopsammia profunda,Global estimate,"","",210,29483,Growth form,cat,branching,"","","",""
30704,0,8,Enallopsammia pusilla,Global estimate,"","",210,29511,Growth form,cat,branching,"","","",""
30742,0,1,Enallopsammia rostrata,Global estimate,"","",0,29546,Growth form,cat,massive,"","","",""
30776,0,1,Endocyathopora laticostata,Global estimate,"","",0,29578,Growth form,cat,solitary,"","","",""
30806,0,1,Endopachys bulbosa,Global estimate,"","",0,29606,Growth form,cat,solitary,"","","",""
